"","Name","clinic_names","postalcode","longitude","latitude","address"
"682","kml_682","Mission (Hougang) Medical Clinic","530356","103.898813147316","1.37259314180223","HOUGANG AVE 7, 530356"
"683","kml_683","Mission Cross Family Clinic","760348","103.842930213631","1.42662488360089","YISHUN AVENUE 11, 760348"
"684","kml_684","Mount Alvernia Outreach Medical Clinic","159053","103.814818125298","1.28736604111919","LENGKOK BAHRU, 159053"
"685","kml_685","Mount Alvernia Outreach Medical Clinic","319264","103.856985734384","1.3400817316314","LORONG 8 TOA PAYOH, 319264"
"686","kml_686","Mutual Healthcare Medical Clinic","541205","103.896966679981","1.38603998431281","Compassvale Lane, 541205"
"687","kml_687","My Family Clinic (Angsana Breeze @ Yishun)","760507","103.83982778486","1.41517413108586","YISHUN AVENUE 4, 760507"
"688","kml_688","My Family Clinic (Clementi)","121420","103.768657660932","1.30979102118924","CLEMENTI AVENUE 1, 121420"
"689","kml_689","My Family Clinic (Hougang Central)","530804","103.894473676698","1.37115128104866","HOUGANG CENTRAL, 530804"
"690","kml_690","My Family Clinic (Pioneer)","640638","103.697174842354","1.34169239237791","Jurong West St 61, 640638"
"691","kml_691","My Family Clinic (Punggol Central)","820301","103.906138007036","1.40371939727893","PUNGGOL CENTRAL, 820301"
"692","kml_692","My Family Clinic (Rivervale)","545082","103.904483668484","1.39250411008759","Rivervale Crescent, 545082"
"693","kml_693","My Family Clinic (Senja)","670628","103.760410617966","1.38512867357186","Senja Road, 670628"
"694","kml_694","My Family Clinic (Tanglin Halt)","140462","103.798227586733","1.29996199426431","COMMONWEALTH DRIVE, 140462"
"695","kml_695","My Family Clinic? (Toa Payoh Central)","314079","103.849165515059","1.33464084342805","TOA PAYOH CENTRAL, 314079"
"696","kml_696","My doctor @ Lakeside","649845","103.720949087875","1.34425911463583","BOON LAY WAY, 649845"
"697","kml_697","N B THAM CLINIC PTE LTD","327718","103.853367215257","1.3224904462066","WHAMPOA DRIVE, 327718"
"698","kml_698","NANYANG CENTRE CLINIC","640959","103.690721731343","1.34148123560942","JURONG WEST ST 92, 640959"
"699","kml_699","NATIONAL CLINIC","120352","103.771350557955","1.31427860262492","CLEMENTI AVE 2, 120352"
"700","kml_700","NCS Medical Clinic","569141","103.844038054823","1.38789128850575","ANG MO KIO STREET 62, BLK A, 569141"
"701","kml_701","NEECARE MEDICAL CENTRE","650371","103.75069463099","1.35925940880518","BUKIT BATOK STREET 31, 650371"
"702","kml_702","NEIGHBOURHOOD MEDICAL CLINIC","530683","103.886367847372","1.37331270083797","HOUGANG AVE 8, 530683"
"703","kml_703","NEO CLINIC  & SURGERY","670257","103.773212348102","1.37850873569471","BANGKIT ROAD, 670257"
"704","kml_704","NEO MEDICAL CENTRE","350120","103.863387980485","1.33545353276581","POTONG PASIR AVE 1, 350120"
"705","kml_705","NEOH & ONG MEDICAL CLINIC","401002","103.903193510186","1.32020110490051","EUNOS CRESCENT, 401002"
"706","kml_706","NEW HEALTH FAMILY CLINIC Pte Ltd","100108","103.810292617921","1.28084469424139","Depot Road, 100108"
"707","kml_707","NEW TOWN CLINIC","380011","103.870914031071","1.31423937057055","UPPER BOON KENG ROAD, 380011"
"708","kml_708","NEWCASTLE CLINIC","238881","103.830722581301","1.30508722668002","ORCHARD ROAD, 238881"
"709","kml_709","NEWEST MEDICAL AND LASER CLINIC PTE LTD","128020","103.757451263607","1.31641321897956","WEST COAST DRIVE, 128020"
"710","kml_710","NEWLIFE FAMILY CLINIC & SURGERY","600061","103.738292803759","1.32213636288697","TEBAN GARDENS ROAD, 600061"
"711","kml_711","NORTHEAST MEDICAL GROUP","460531","103.926153139378","1.33312991887095","BEDOK NORTH ST 3, 460531"
"712","kml_712","NORTHEAST MEDICAL GROUP","545062","103.895508170861","1.39174613260021","Sengkang Square, 545062"
"713","kml_713","NORTHEAST MEDICAL GROUP","048980","103.850862398592","1.28394905743259","MALACCA STREET, 048980"
"714","kml_714","NORTHEAST MEDICAL GROUP","390039","103.885092299821","1.30782060284175","JALAN TIGA, 390039"
"715","kml_715","NORTHEAST MEDICAL GROUP","569811","103.849558091899","1.36993284966753","ANG MO KIO AVENUE 8, 569811"
"716","kml_716","NORTHLAND FAMILY CLINIC & SURGERY","760640","103.838806520716","1.42106180506188","YISHUN ST 61, 760640"
"717","kml_717","NOVO VITA CLINIC AND SURGERY","160131","103.828178444729","1.28018941897319","JLN BUKIT MERAH, 160131"
"718","kml_718","NTUC Health Family Medicine Clinic","550264","103.872103136189","1.35227519863723","SERANGOON CENTRAL, 550264"
"719","kml_719","NUFFIELD MEDICAL SIGLAP","459108","103.92444984956","1.31205928217535","EAST COAST ROAD, 459108"
"720","kml_720","NUTRAMED CLINIC","239693","103.837359153263","1.30139878843175","GRANGE ROAD, 239693"
"721","kml_721","Neptune Healthcare Medical & Surgery","520328","103.958287519159","1.3531661754088","TAMPINES STREET 32, 520328"
"722","kml_722","Healthway Medical","510625","103.941978174961","1.37860239755804","ELIAS RD, 510625"
"723","kml_723","Healthway Medical","322101","103.861087462865","1.31942539044681","TOWNER ROAD, 322101"
"724","kml_724","One Medical Clinic","640728","103.697698311825","1.34609844042057","JURONG WEST AVENUE 5, 640728"
"725","kml_725","OneCare Clinic Boon Lay","640221","103.712429315355","1.3463481965558","BOON LAY PLACE, 640221"
"726","kml_726","OneCare Clinic Canberra","750105","103.8324062093","1.44885888645002","CANBERRA STREET, 750105"
"727","kml_727","OneCare Clinic Woodlands","738623","103.779881892363","1.43354318103334","Woodlands Street 12, 738623"
"728","kml_728","OneDoctors Family Clinic","560710","103.848186835446","1.3710458307609","ANG MO KIO AVENUE 8, 560710"
"729","kml_729","OneDoctors Family Clinic","278982","103.795582039212","1.3113303854717","HOLLAND AVENUE, 278982"
"730","kml_730","OneDoctors Family Clinic","760846","103.834641578841","1.41678634673088","YISHUN RING ROAD, 760846"
"731","kml_731","OneDoctors Family Clinic","828761","103.902105681174","1.40648462103214","PUNGGOL CENTRAL, 828761"
"732","kml_732","OneDoctors Medical Centre","556083","103.872296143433","1.35076935223904","SERANGOON CENTRAL, 556083"
"733","kml_733","Onecare Clinic Bukit Batok","650630","103.749914947577","1.35008771762775","BUKIT BATOK CENTRAL, 650630"
"734","kml_734","Onecare Clinic Bukit Gombak MRT","659083","103.751883836082","1.35871216216159","BUKIT BATOK WEST AVENUE 5, 659083"
"735","kml_735","Onecare Clinic Bukit Panjang","670547","103.769575386975","1.3882402170722","SEGAR ROAD, 670547"
"736","kml_736","Onecare Clinic Choa Chu Kang","680810","103.746160941802","1.3740546177535","CHOA CHU KANG AVENUE 7, 680810"
"737","kml_737","Onecare Clinic Hougang","530104","103.890318475998","1.35478438650586","HOUGANG AVENUE 1, 530104"
"738","kml_738","Onecare Clinic Loyang","510258","103.964632224965","1.36707357511654","PASIR RIS STREET 21, 510258"
"739","kml_739","Onecare Clinic Marine Parade","440081","103.907073248069","1.30264128620025","MARINE PARADE CENTRAL, 440081"
"740","kml_740","Onecare Clinic Tampines","520827","103.933719246548","1.34972149524439","TAMPINES STREET 81, 520827"
"741","kml_741","Onecare Clinic Tiong Bahru","161011","103.828789865619","1.2863657812581","BOON TIONG ROAD, 161011"
"742","kml_742","Onecare Clinic Yishun","760431","103.84758940791","1.42026334154091","YISHUN AVENUE 1, 760431"
"743","kml_743","Oneness Medical","270031","103.797080329535","1.30697526841647","HOLLAND CLOSE, 270031"
"744","kml_744","Ong Clinic & Surgery (Yishun)","760293","103.837605236392","1.43611425443645","YISHUN STREET 22, 760293"
"745","kml_745","Ong Clinic & Surgery Pte Ltd","650265","103.759862833379","1.35000840233326","Bukit Batok East Ave 4, 650265"
"746","kml_746","Ong Medical Clinic","563316","103.847677034523","1.36462540282437","Ang Mo Kio St 31, 563316"
"747","kml_747","P Tan Family Medicine Clinic","570503","103.848047514409","1.34903237568207","BISHAN STREET 11, 570503"
"748","kml_748","PACIFIC FAMILY CLINIC","154075","103.815711568942","1.28846476848129","REDHILL ROAD, 154075"
"749","kml_749","PACIFIC MEDICAL & DENTAL GROUP","760716","103.827449409203","1.42615726590364","YISHUN ST 71, 760716"
"750","kml_750","PAN ISLAND CLINIC & SURGERY","470632","103.914145075391","1.3320509461928","BEDOK RESERVOIR RD, 470632"
"751","kml_751","PANDAN CLINIC PTE LTD","600415","103.748258627183","1.3207654337316","PANDAN GARDENS, 600415"
"752","kml_752","PANHEALTH FAMILY CLINIC (HOUGANG)","532932","103.882234928016","1.37512666138591","HOUGANG AVENUE 9, 532932"
"753","kml_753","PARKWAY SHENTON MEDICAL GROUP","068882","103.849822465586","1.28093474477009","ROBINSON ROAD, 068882"
"754","kml_754","PARKWAY SHENTON MEDICAL GROUP","677743","103.764357180241","1.37992045165028","JELEBU ROAD, 677743"
"755","kml_755","PASIR RIS CLINIC & SURGERY PTE LTD","510442","103.957951722637","1.36893288683695","PASIR RIS DR 6, 510442"
"756","kml_756","PEACE FAMILY CLINIC","730371","103.786714412892","1.43228225786282","WOODLANDS AVE 1, 730371"
"757","kml_757","PHOENIX CLINIC & SURGERY","680150","103.756450878463","1.37820351167481","JALAN TECK WHYE, 680150"
"758","kml_758","PHOENIX MEDICAL GROUP ( CACTUS )","567708","103.850468725618","1.39127591986847","ANG MO KIO STREET 66, 567708"
"759","kml_759","PHOENIX MEDICAL GROUP (PAYA LEBAR)","409051","103.892580778371","1.3188148698027","PAYA LEBAR ROAD, 409051"
"760","kml_760","PHOON CLINIC AND SURGERY","470632","103.914145075391","1.3320509461928","BEDOK RESERVOIR RD, 470632"
"761","kml_761","PIER MEDICAL CENTRE","640725","103.697719623525","1.34545354926714","JURONG WEST AVE 5, 640725"
"762","kml_762","PINETREE MEDICAL CLINIC","460086","103.938989345549","1.33254084334528","BEDOK NORTH STREET 4, 460086"
"763","kml_763","PINNACLE FAMILY CLINIC (BUANGKOK SQUARE)","530991","103.881623070219","1.38433426584339","BUANGKOK LINK, 530991"
"764","kml_764","PINNACLE FAMILY CLINIC (COMPASSVALE)","543289","103.896797882092","1.39755434211922","COMPASSVALE CRESCENT, 543289"
"765","kml_765","PINNACLE FAMILY CLINIC (RIVER VALLEY)","238297","103.842399200559","1.29420531470349","RIVER VALLEY ROAD, 238297"
"766","kml_766","PINNACLE FAMILY CLINIC (SERANGOON NORTH)","550518","103.874103124264","1.37164118177384","SERANGOON NORTH AVENUE 4, 550518"
"767","kml_767","PINNACLE FAMILY CLINIC (WOODLANDS)","730573","103.7985076215","1.43109807249328","WOODLANDS DRIVE 16, 730573"
"768","kml_768","PIONEER MEDICARE","627606","103.697237932753","1.33378307228245","SOON LEE STREET, 627606"
"769","kml_769","PJ CLINIC","160036","103.827180352617","1.28830079134407","BEO CRESCENT, 160036"
"770","kml_770","PLATINUM MEDICAL CLINIC AND SURGERY PTE LTD","760513","103.844255308291","1.41600481783693","YISHUN STREET 51, 760513"
"771","kml_771","PLUSHEALTH MEDICAL CLINIC & SURGERY","320089","103.854988582289","1.32363913739046","WHAMPOA DRIVE, 320089"
"772","kml_772","POINT MEDICAL GROUP (TAMAN JURONG)","610399","103.720462024234","1.33484487386451","YUNG SHENG ROAD, 610399"
"773","kml_773","POW FAMILY CLINIC & SURGERY","530620","103.883968140739","1.3701440067348","HOUGANG AVE 8, 530620"
"774","kml_774","PRAISE FAMILY CLINIC","520717","103.935147321662","1.35881526999725","TAMPINES ST 72, 520717"
"775","kml_775","PREMIER CLINIC & SURGERY PTE LTD","560631","103.840735651129","1.3795572814979","ANG MO KIO AVE 4, 560631"
"776","kml_776","PRIME MEDICAL GROUP PTE LTD","238859","103.835857545111","1.30387230856356","ORCHARD ROAD, 238859"
"777","kml_777","RAFFLES EXECUTIVE MEDICAL CENTRE","188770","103.856827693726","1.30120424133144","NORTH BRIDGE ROAD, 188770"
"778","kml_778","RAFFLESMEDICAL","689812","103.745011766594","1.38497459642175","CHOA CHU KANG AVE 4, 689812"
"779","kml_779","RAFFLESMEDICAL","560722","103.847529279188","1.37224394014507","ANG MO KIO AVE 8, 560722"
"780","kml_780","RAFFLESMEDICAL","530809","103.893668163417","1.37119603325419","HOUGANG CENTRAL, 530809"
"781","kml_781","RAFFLESMEDICAL","120446","103.764927758834","1.31251305739568","CLEMENTI AVENUE 3, 120446"
"782","kml_782","RAFFLESMEDICAL","460203","103.929194613675","1.32574461340975","BEDOK NORTH STREET 1, 460203"
"783","kml_783","RAFFLESMEDICAL","188770","103.856827693726","1.30120424133144","NORTH BRIDGE ROAD, 188770"
"784","kml_784","RAFFLESMEDICAL","678278","103.76284278991","1.37843100797107","PETIR ROAD, 678278"
"785","kml_785","RC'S FAMILY CLINIC PTE LTD","673635","103.758433939114","1.38650187015926","SENJA ROAD, 673635"
"786","kml_786","RCMC RIVERVALE CRESCENT MEDICAL CENTRE","541182","103.908892267477","1.39045272949958","RIVERVALE CRESCENT, 541182"
"787","kml_787","REDWOOD @ TPY CLINIC AND SURGERY PTE. LTD.","310083","103.847991955582","1.335787912335","LORONG 2 TOA PAYOH, 310083"
"788","kml_788","REDWOOD CLINIC AND SURGERY PTE LTD","158792","103.816740972072","1.28963453428279","TIONG BAHRU ROAD, 158792"
"789","kml_789","REGIONAL PATIENTCARE MEDICAL GROUP PTE LTD (ADMIRALTY PLACE BRANCH)","730678","103.801293104547","1.43998366603242","WOODLANDS AVE 6, 730678"
"790","kml_790","REGIONAL PATIENTCARE MEDICAL GROUP PTE LTD (YISHUN CENTRAL BRANCH)","760932","103.837150418545","1.4263621765255","YISHUN CENTRAL 1, 760932"
"791","kml_791","ROCHOR CENTRE CLINIC","189649","103.852700214599","1.3022432705157","BENCOOLEN STREET, 189649"
"792","kml_792","ROCHOR MEDICAL CENTRE","200635","103.855218715931","1.30658850151817","VEERASAMY ROAD, 200635"
"793","kml_793","ROWELL CLINIC & SURGERY","200642","103.856495249842","1.3077805140901","ROWELL ROAD, 200642"
"794","kml_794","ROY'S FAMILY CLINIC & SURGERY","760846","103.834641578841","1.41678634673088","YISHUN RING ROAD, 760846"
"795","kml_795","ROYAL CARE MEDICAL FAMILY CLINIC CHOA CHU KANG","680818","103.748826771213","1.37802616205349","CHOA CHU KANG AVENUE 1, 680818"
"796","kml_796","ROYAL MEDICAL CENTRE","730111","103.782059433299","1.43794381737826","WOODLANDS ST 13, 730111"
"797","kml_797","RUBY MEDICAL CENTRE PTE LTD","520505","103.945616070638","1.35554848228485","TAMPINES CENTRAL 1, 520505"
"798","kml_798","Radiant Medical + Aesthetic Centre","530810","103.89336998978","1.37158744039625","HOUGANG CENTRAL, 530810"
"799","kml_799","RafflesMedical","738099","103.785981524566","1.43607006516889","Woodlands Square, 738099"
"800","kml_800","RafflesMedical","455871","103.923185592863","1.31260423076805","SIGLAP ROAD, 455871"
"801","kml_801","RafflesMedical","819642","103.990348823433","1.36170882122938","SINGAPORE CHANGI INTERNEATIONAL, 819642"
"802","kml_802","RafflesMedical","570283","103.844748631654","1.35891907140489","BISHAN STREET 22, 570283"
"803","kml_803","RafflesMedical","179103","103.8527683243","1.29376028146733","North Bridge Road, 179103"
"804","kml_804","OXFORD MEDICAL CENTRE","510735","103.936574613556","1.37966812078368","PASIR RIS ST 72, 510735"
"805","kml_805","Oasis Family Clinic","461056","103.941082588112","1.32499379325103","NEW UPPER CHANGI ROAD, 461056"
"806","kml_806","RafflesMedical","048623","103.852133221714","1.28469772047007","RAFFLES PLACE, 048623"
"807","kml_807","RafflesMedical","079904","103.845738587261","1.2745218067199","ANSON ROAD, 079904"
"808","kml_808","RafflesMedical","039594","103.85702695548","1.29157395675943","Raffles Boulevard, 039594"
"809","kml_809","RafflesMedical","310177","103.848854818027","1.33390034089973","Toa Payoh Central, 310177"
"810","kml_810","RafflesMedical","068912","103.847572724937","1.27763073254434","ROBINSON ROAD, 068912"
"811","kml_811","RafflesMedical","159953","103.805009964275","1.28861469011507","ALEXANDRA ROAD, 159953"
"812","kml_812","RafflesMedical","819663","103.98656220853","1.35662609392547","Airport Boulevard Departure Hall, 819663"
"813","kml_813","RafflesMedical","099253","103.820243324874","1.26396991217473","MARITIME SQUARE, 099253"
"814","kml_814","RafflesMedical","238874","103.834676124776","1.30242417185937","ORCHARD RD, 238874"
"815","kml_815","RafflesMedical","529536","103.945071748026","1.35425637955977","TAMPINES CENTRAL 1, 529536"
"816","kml_816","RafflesMedical","750355","103.818727592719","1.44954485606328","SEMBAWANG WAY, 750355"
"817","kml_817","RafflesMedical","276474","103.794773872292","1.33123001007666","SIXTH AVENUE, 276474"
"818","kml_818","RafflesMedical","486025","103.965668919257","1.33335127296395","CHANGI BUSINESS PARK CRESCENT, 486025"
"819","kml_819","RafflesMedical","819643","103.989066655162","1.35496948998212","AIRPORT BOULEVARD, 819643"
"820","kml_820","RafflesMedical","556083","103.872296143433","1.35076935223904","SERANGOON CENTRAL, 556083"
"821","kml_821","RafflesMedical","018960","103.851255907838","1.27894102286765","MARINA VIEW, 018960"
"822","kml_822","RafflesMedical","486038","103.962946072076","1.33408360486513","CHANGI BUSINESS PARK CENTRAL 1, 486038"
"823","kml_823","RafflesMedical","068898","103.849316412869","1.2801374698432","ROBINSON ROAD, 068898"
"824","kml_824","RafflesMedical","518457","103.949715695148","1.37244981704712","PASIR RIS CENTRAL STREET 3, 518457"
"825","kml_825","RafflesMedical","648886","103.706685012636","1.33945271688955","JURONG WEST CENTRAL 2, 648886"
"826","kml_826","RafflesMedical","819663","103.98656220853","1.35662609392547","AIRPORT BOULEVARD, 819663"
"827","kml_827","RafflesMedical","689578","103.746637430571","1.39706712804272","CHOA CHU KANG NORTH 6, 689578"
"828","kml_828","RafflesMedical","018982","103.854457595507","1.27912493803888","MARINA BOULEVARD, 018982"
"829","kml_829","RafflesMedical","528833","103.953024496638","1.34270619638735","SIMEI STREET 6, 528833"
"830","kml_830","RafflesMedical","228208","103.831970581405","1.30611334615777","SCOTTS ROAD, 228208"
"831","kml_831","RafflesMedical","545082","103.904483668484","1.39250411008759","RIVERVALE CRESCENT, 545082"
"832","kml_832","RafflesMedical","828761","103.902105681174","1.40648462103214","PUNGGOL CENTRAL, 828761"
"833","kml_833","RafflesMedical","819659","103.98481125361","1.34126241557138","AIRPORT BOULEVARD, 819659"
"834","kml_834","SUNBEAM MEDICAL CLINIC","542318","103.888915861518","1.39382852232708","ANCHORVALE LINK, 542318"
"835","kml_835","SUNBEAM MEDICAL CLINIC","673443","103.769732692211","1.38057053055556","FAJAR ROAD, 673443"
"836","kml_836","SUNNYVALE CLINIC & SURGERY","640498","103.724307319672","1.34833335721941","JURONG WEST ST 41, 640498"
"837","kml_837","Saint-Julien Clinic for Diabetes & Endocrinology","217562","103.853929522028","1.31247324146379","FARRER PARK STATION ROAD, 217562"
"838","kml_838","Sembawang Mart Medical Centre","750511","103.819619835472","1.45381060923032","CANBERRA ROAD, 750511"
"839","kml_839","Sengkang Family Clinic","544274","103.891156696939","1.38253437190713","COMPASSVALE BOW, 544274"
"840","kml_840","Senja Family Clinic","670609","103.762010135614","1.38285734133979","Bukit Panjang Ring Road, 670609"
"841","kml_841","Shenton Family Medical Clinic","322102","103.862002015014","1.32058609482407","TOWNER ROAD, 322102"
"842","kml_842","Shenton Medical Group","098633","103.819139250561","1.26477806953607","HarbourFront Place, 098633"
"843","kml_843","Shenton Medical Group","048583","103.851899818693","1.28118338740689","Raffles Quay, 048583"
"844","kml_844","Shenton Medical Group","510625","103.941978174961","1.37860239755804","ELIAS ROAD, 510625"
"845","kml_845","Shenton Medical Group","238867","103.836340953733","1.30206450544267","ORCHARD ROAD, 238867"
"846","kml_846","Shenton Medical Group","545061","103.893122570095","1.3828700200017","SENGKANG CENTRAL, 545061"
"847","kml_847","Shenton Medical Group","486015","103.963121893503","1.33587129987692","CHANGI BUSINESS PARK AVENUE 1, 486015"
"848","kml_848","Shenton Medical Group","189562","103.854463360255","1.2934030717761","BRAS BASAH ROAD, 189562"
"849","kml_849","Shenton Medical Group","738343","103.786066799339","1.43681962960776","WOODLANDS AVENUE 2, 738343"
"850","kml_850","Shenton Medical Group","550263","103.871939623607","1.35386322682384","SERANGOON CENTRAL DRIVE, 550263"
"851","kml_851","Shenton Medical Group","310126","103.845130852041","1.33781465664298","LORONG 1 TOA PAYOH, 310126"
"852","kml_852","Shenton Medical Group","768698","103.841268831273","1.41795288509924","YISHUN RING ROAD, 768698"
"853","kml_853","Shenton Medical Group","797653","103.876125506847","1.39147015412078","SENGKANG WEST AVENUE, 797653"
"854","kml_854","Shenton Wellness Centre","119963","103.801264139133","1.27398640019417","ALEXANDRA ROAD, 119963"
"855","kml_855","Shifa Clinic (Jurong)","640501","103.719222201398","1.34981225393483","Jurong West Street 51, 640501"
"856","kml_856","Shine Family Clinic","640463","103.723241115985","1.35057698682517","JURONG WEST STREET 41, 640463"
"857","kml_857","Sia & Yeo Hougang Clinic Pte Ltd","530573","103.88755572228","1.37755651165883","Hougang Street 51, 530573"
"858","kml_858","Silver Cross Medical","640502","103.718334683532","1.3505012764805","Jurong West Ave 1, 640502"
"859","kml_859","Spring Medical Clinic (Old Airport Road)","390039","103.885092299821","1.30782060284175","Jalan Tiga, 390039"
"860","kml_860","St Georges Clinic And Surgery Pte Ltd","320003","103.861107276896","1.32258735163112","ST GEORGE'S RD, 320003"
"861","kml_861","RafflesMedical","278997","103.796107173265","1.31056351487197","Holland Avenue, 278997"
"862","kml_862","RafflesMedical","545078","103.895070543472","1.39205314124118","SENGKANG SQUARE, 545078"
"863","kml_863","RafflesMedical","139654","103.77516050407","1.30302017269004","DOVER ROAD, 139654"
"864","kml_864","RafflesMedical","528704","103.93129218129","1.35809100033282","TAMPINES STREET 73, 528704"
"865","kml_865","RafflesMedical","769098","103.835776491296","1.4296984860254","YISHUN AVENUE 2, 769098"
"866","kml_866","RafflesMedical","819665","103.983635708359","1.33814521631176","AIRPORT BOULEVARD, 819665"
"867","kml_867","Red Dot Medical","821660","103.916519598746","1.40262197324413","EDGEDALE PLAINS, 821660"
"868","kml_868","Ren Medical Clinic","760101","103.827667722133","1.43053575388582","Yishun Avenue 5, 760101"
"869","kml_869","Reservoir Road Clinic & Surgery","470704","103.920203566195","1.33635490585941","Bedok Reservoir Road, 470704"
"870","kml_870","River of Life Family Clinic","680026","103.755740001423","1.3776211236711","TECK WHYE LANE, 680026"
"871","kml_871","Rivervale Family Clinic & Surgery","540118","103.901841043722","1.38533736141014","RIVERVALE DRIVE, 540118"
"872","kml_872","Royal Care Medical Yishun Grove","760675","103.843558885887","1.42015550948838","YISHUN AVENUE 4, 760675"
"873","kml_873","Royal Care Medical Yishun Junction 9","760317","103.842276902055","1.43377281319948","YISHUN AVENUE 9, 760317"
"874","kml_874","S & L FAMILY CLINIC","760729","103.831598307398","1.42585285580125","YISHUN ST 71, 760729"
"875","kml_875","S AND L FAMILY CLINIC","760235","103.838543994101","1.43422889275473","YISHUN ST 21, 760235"
"876","kml_876","S G CLINIC FAMILY PRACTICE","555980","103.86498913644","1.36435938121985","SERANGOON GARDEN WAY, 555980"
"877","kml_877","S K TAY CLINIC & SURGERY","520827","103.933719246548","1.34972149524439","TAMPINES ST 81, 520827"
"878","kml_878","S LEE CLINIC","530644","103.881261079223","1.37143736473082","HOUGANG AVE 8, 530644"
"879","kml_879","S S TAN MEDICAL CLINIC","760744","103.834049245981","1.42934172925754","YISHUN ST 72, 760744"
"880","kml_880","S T MEDICAL CENTRE","380095","103.886195689055","1.32170328990751","ALJUNIED CRESCENT, 380095"
"881","kml_881","S Y LEE CLINIC","329802","103.850395374008","1.32572472592378","BALESTIER ROAD, 329802"
"882","kml_882","S. T. MEDICAL CLINIC","460531","103.926153139378","1.33312991887095","BEDOK NORTH ST. 3, 460531"
"883","kml_883","SAINT-JULIEN CLINIC FOR DIABETES & ENDOCRINOLOGY","574623","103.837601167324","1.34182282585918","THOMSON ROAD, 574623"
"884","kml_884","SATA CommHealth Community Hub","792447","103.873207670164","1.39246632893681","JALAN KAYU, 792447"
"885","kml_885","SATA CommHealth Medical Centre","600135","103.739676885463","1.33382540751653","Jurong Gateway Road, 600135"
"886","kml_886","SATA CommHealth Medical Centre","468982","103.921391376569","1.32774293711146","CHAI CHEE STREET, 468982"
"887","kml_887","SATA CommHealth Medical Centre","730900","103.786930895563","1.43501829556388","SOUTH WOODLANDS DR, 730900"
"888","kml_888","SATA CommHealth Medical Centre","560715","103.845927987274","1.37099726405562","ANG MO KIO AVENUE 6, 560715"
"889","kml_889","SATA CommHealth Medical Centre","529482","103.942027827131","1.35344127649824","TAMPINES CENTRAL 6, 529482"
"890","kml_890","SATA CommHealth Medical Centre","347919","103.869979972572","1.32915444536368","SIANG KUANG AVENUE, 347919"
"891","kml_891","SATA CommHealth Medical Centre","649808","103.716518474795","1.34542200611767","CORPORATION ROAD, 649808"
"892","kml_892","SEASONS CLINIC","520844","103.936530873297","1.35210583556431","TAMPINES ST 82, 520844"
"893","kml_893","SENNETT MEDICAL CLINIC","455871","103.923185592863","1.31260423076805","SIGLAP ROAD, 455871"
"894","kml_894","SH TAN KIDNEY AND MEDICAL CLINIC","258499","103.820124456725","1.30706156424643","NAPIER ROAD, 258499"
"895","kml_895","SHALOM CLINIC & SURGERY","150123","103.804019034887","1.28685131584493","BT MERAH LANE 1, 150123"
"896","kml_896","SHALOM MEDICAL GROUP","180231","103.853619482439","1.29681525968455","BAIN STREET, 180231"
"897","kml_897","SHENTON CLINIC","640498","103.724307319672","1.34833335721941","JURONG WEST ST 41, 640498"
"898","kml_898","SHENTON FAMILY MEDICAL CLINIC","600131","103.740177518805","1.33451257366884","JURONG GATEWAY ROAD, 600131"
"899","kml_899","SHENTON FAMILY MEDICAL CLINIC","560728","103.845682929328","1.37262841649544","ANG MO KIO AVENUE 6, 560728"
"900","kml_900","SHENTON FAMILY MEDICAL CLINIC","080001","103.841261035114","1.27703474364687","CANTONMENT ROAD, 080001"
"901","kml_901","SHENTON FAMILY MEDICAL CLINIC (BEDOK RESERVOIR)","470744","103.921663304271","1.33786042599072","BEDOK RESERVOIR ROAD, 470744"
"902","kml_902","SHENTON FAMILY MEDICAL CLINIC (TAMPINES)","524201","103.953586491461","1.35226231434834","Tampines Street 21, 524201"
"903","kml_903","SHENTON MEDICAL GROUP","079903","103.84592379296","1.27588674304532","ANSON RD, 079903"
"904","kml_904","SHENTON MEDICAL GROUP","760160","103.833344538803","1.43241454599015","Yishun Street 11, 760160"
"905","kml_905","SHENTON MEDICAL GROUP","049317","103.85206894582","1.28361958417727","COLLYER QUAY, 049317"
"906","kml_906","SHENTON MEDICAL GROUP","098138","103.822038714188","1.2570386443268","Sentosa Gateway, 098138"
"907","kml_907","SHENTON MEDICAL GROUP","349253","103.875061735482","1.32529543334089","KALLANG WAY LEVEL 1, 349253"
"908","kml_908","SHENTON MEDICAL GROUP","018984","103.854548750789","1.27972491465308","MARINA BOULEVARD, 018984"
"909","kml_909","SHENTON MEDICAL GROUP","648886","103.706685012636","1.33945271688955","JURONG WEST CENTRAL 2, 648886"
"910","kml_910","SHERATON MEDICAL CLINIC","530681","103.885679159796","1.37297840263115","HOUGANG AVE 8, 530681"
"911","kml_911","SHIFA CLINIC & SURGERY","210668","103.851478219833","1.30758123998287","CHANDER RD, 210668"
"912","kml_912","SIA FAMILY CLINIC AND SURGERY","430010","103.895865169689","1.31483950172833","HAIG RD, 430010"
"913","kml_913","SIGLAP CLINIC PTE LTD","423858","103.911720115565","1.30948276291967","TELOK KURAU ROAD, 423858"
"914","kml_914","SILVER CROSS CLINIC (MARSILING)","730305","103.774102413755","1.43036145793777","WOODLANDS STREET 31, 730305"
"915","kml_915","SILVER CROSS MEDICAL","760846","103.834641578841","1.41678634673088","YISHUN RING ROAD, 760846"
